Date,Open,High,Low,Close,Adj Close,Volume
2011-06-22,45.759998,45.759998,45.759998,45.759998,36.102371,0
2011-06-23,45.630001,45.630001,45.630001,45.630001,35.999813,0
2011-06-24,45.090000,45.090000,45.090000,45.090000,35.573784,0
2011-06-27,45.509998,45.509998,45.509998,45.509998,35.905136,0
2011-06-28,46.110001,46.110001,46.110001,46.110001,36.378494,0
2011-06-29,46.500000,46.500000,46.500000,46.500000,36.686180,0
2011-06-30,46.970001,46.970001,46.970001,46.970001,37.056999,0
2011-07-01,47.650002,47.650002,47.650002,47.650002,37.593487,0
2011-07-05,47.590000,47.590000,47.590000,47.590000,37.546143,0
2011-07-06,47.650002,47.650002,47.650002,47.650002,37.593487,0
2011-07-07,48.150002,48.150002,48.150002,48.150002,37.987965,0
2011-07-08,47.580002,47.580002,47.580002,47.580002,37.538273,0
2011-07-11,46.720001,46.720001,46.720001,46.720001,36.859776,0
2011-07-12,46.509998,46.509998,46.509998,46.509998,36.694080,0
2011-07-13,46.660000,46.660000,46.660000,46.660000,36.812416,0
2011-07-14,46.349998,46.349998,46.349998,46.349998,36.567841,0
2011-07-15,46.610001,46.610001,46.610001,46.610001,36.772980,0
2011-07-18,46.230000,46.230000,46.230000,46.230000,36.473179,0
2011-07-19,46.980000,46.980000,46.980000,46.980000,37.064888,0
2011-07-20,46.959999,46.959999,46.959999,46.959999,37.049114,0
2011-07-21,47.599998,47.599998,47.599998,47.599998,37.554043,0
2011-07-22,47.639999,47.639999,47.639999,47.639999,37.585602,0
2011-07-25,47.369999,47.369999,47.369999,47.369999,37.372581,0
2011-07-26,47.180000,47.180000,47.180000,47.180000,37.222683,0
2011-07-27,46.220001,46.220001,46.220001,46.220001,36.465286,0
2011-07-28,46.080002,46.080002,46.080002,46.080002,36.354836,0
2011-07-29,45.779999,45.779999,45.779999,45.779999,36.118156,0
2011-08-01,45.590000,45.590000,45.590000,45.590000,35.968262,0
2011-08-02,44.430000,44.430000,44.430000,44.430000,35.053070,0
2011-08-03,44.660000,44.660000,44.660000,44.660000,35.234531,0
2011-08-04,42.529999,42.529999,42.529999,42.529999,33.554066,0
2011-08-05,42.509998,42.509998,42.509998,42.509998,33.538280,0
2011-08-08,39.680000,39.680000,39.680000,39.680000,31.305536,0
2011-08-09,41.560001,41.560001,41.560001,41.560001,32.788776,0
2011-08-10,39.750000,39.750000,39.750000,39.750000,31.360775,0
2011-08-11,41.590000,41.590000,41.590000,41.590000,32.812450,0
2011-08-12,41.810001,41.810001,41.810001,41.810001,32.986019,0
2011-08-15,42.720001,42.720001,42.720001,42.720001,33.703964,0
2011-08-16,42.320000,42.320000,42.320000,42.320000,33.388386,0
2011-08-17,42.369999,42.369999,42.369999,42.369999,33.427826,0
2011-08-18,40.480000,40.480000,40.480000,40.480000,31.936710,0
2011-08-19,39.880001,39.880001,39.880001,39.880001,31.463348,0
2011-08-22,39.889999,39.889999,39.889999,39.889999,31.471228,0
2011-08-23,41.250000,41.250000,41.250000,41.250000,32.544216,0
2011-08-24,41.799999,41.799999,41.799999,41.799999,32.978130,0
2011-08-25,41.150002,41.150002,41.150002,41.150002,32.465305,0
2011-08-26,41.779999,41.779999,41.779999,41.779999,32.962353,0
2011-08-29,42.970001,42.970001,42.970001,42.970001,33.901203,0
2011-08-30,43.070000,43.070000,43.070000,43.070000,33.980103,0
2011-08-31,43.290001,43.290001,43.290001,43.290001,34.153660,0
2011-09-01,42.779999,42.779999,42.779999,42.779999,33.751305,0
2011-09-02,41.700001,41.700001,41.700001,41.700001,32.899246,0
2011-09-06,41.389999,41.389999,41.389999,41.389999,32.654648,0
2011-09-07,42.590000,42.590000,42.590000,42.590000,33.601402,0
2011-09-08,42.139999,42.139999,42.139999,42.139999,33.246380,0
2011-09-09,41.020000,41.020000,41.020000,41.020000,32.362736,0
2011-09-12,41.299999,41.299999,41.299999,41.299999,32.583649,0
2011-09-13,41.689999,41.689999,41.689999,41.689999,32.891342,0
2011-09-14,42.259998,42.259998,42.259998,42.259998,33.341034,0
2011-09-15,42.990002,42.990002,42.990002,42.990002,33.916981,0
2011-09-16,43.240002,43.240002,43.240002,43.240002,34.114231,0
2011-09-19,42.810001,42.810001,42.810001,42.810001,33.774967,0
2011-09-20,42.740002,42.740002,42.740002,42.740002,33.719738,0
2011-09-21,41.490002,41.490002,41.490002,41.490002,32.733551,0
2011-09-22,40.169998,40.169998,40.169998,40.169998,31.692139,0
2011-09-23,40.419998,40.419998,40.419998,40.419998,31.889368,0
2011-09-26,41.360001,41.360001,41.360001,41.360001,32.630993,0
2011-09-27,41.799999,41.799999,41.799999,41.799999,32.978130,0
2011-09-28,40.950001,40.950001,40.950001,40.950001,32.307514,0
2011-09-29,41.279999,41.279999,41.279999,41.279999,32.567879,0
2011-09-30,40.250000,40.250000,40.250000,40.250000,31.755241,0
2011-10-03,39.099998,39.099998,39.099998,39.099998,30.847958,0
2011-10-04,39.990002,39.990002,39.990002,39.990002,31.550133,0
2011-10-05,40.720001,40.720001,40.720001,40.720001,32.126072,0
2011-10-06,41.470001,41.470001,41.470001,41.470001,32.717773,0
2011-10-07,40.919998,40.919998,40.919998,40.919998,32.458385,0
2011-10-10,42.310001,42.310001,42.310001,42.310001,33.560955,0
2011-10-11,42.330002,42.330002,42.330002,42.330002,33.576828,0
2011-10-12,42.750000,42.750000,42.750000,42.750000,33.909973,0
2011-10-13,42.630001,42.630001,42.630001,42.630001,33.814785,0
2011-10-14,43.369999,43.369999,43.369999,43.369999,34.401760,0
2011-10-17,42.529999,42.529999,42.529999,42.529999,33.735474,0
2011-10-18,43.400002,43.400002,43.400002,43.400002,34.425564,0
2011-10-19,42.860001,42.860001,42.860001,42.860001,33.997227,0
2011-10-20,43.060001,43.060001,43.060001,43.060001,34.155869,0
2011-10-21,43.869999,43.869999,43.869999,43.869999,34.798382,0
2011-10-24,44.430000,44.430000,44.430000,44.430000,35.242580,0
2011-10-25,43.540001,43.540001,43.540001,43.540001,34.536606,0
2011-10-26,44.000000,44.000000,44.000000,44.000000,34.901493,0
2011-10-27,45.520000,45.520000,45.520000,45.520000,36.107189,0
2011-10-28,45.529999,45.529999,45.529999,45.529999,36.115112,0
2011-10-31,44.410000,44.410000,44.410000,44.410000,35.226715,0
2011-11-01,43.169998,43.169998,43.169998,43.169998,34.243126,0
2011-11-02,43.869999,43.869999,43.869999,43.869999,34.798382,0
2011-11-03,44.700001,44.700001,44.700001,44.700001,35.456764,0
2011-11-04,44.419998,44.419998,44.419998,44.419998,35.234646,0
2011-11-07,44.700001,44.700001,44.700001,44.700001,35.456764,0
2011-11-08,45.250000,45.250000,45.250000,45.250000,35.893021,0
2011-11-09,43.599998,43.599998,43.599998,43.599998,34.584206,0
2011-11-10,43.980000,43.980000,43.980000,43.980000,34.885628,0
2011-11-11,44.840000,44.840000,44.840000,44.840000,35.567783,0
2011-11-14,44.410000,44.410000,44.410000,44.410000,35.226715,0
2011-11-15,44.630001,44.630001,44.630001,44.630001,35.401226,0
2011-11-16,43.900002,43.900002,43.900002,43.900002,34.822186,0
2011-11-17,43.169998,43.169998,43.169998,43.169998,34.243126,0
2011-11-18,43.150002,43.150002,43.150002,43.150002,34.227276,0
2011-11-21,42.349998,42.349998,42.349998,42.349998,33.592701,0
2011-11-22,42.180000,42.180000,42.180000,42.180000,33.457832,0
2011-11-23,41.250000,41.250000,41.250000,41.250000,32.720161,0
2011-11-25,41.139999,41.139999,41.139999,41.139999,32.632904,0
2011-11-28,42.349998,42.349998,42.349998,42.349998,33.592701,0
2011-11-29,42.459999,42.459999,42.459999,42.459999,33.679947,0
2011-11-30,44.310001,44.310001,44.310001,44.310001,35.147396,0
2011-12-01,44.220001,44.220001,44.220001,44.220001,35.076012,0
2011-12-02,44.220001,44.220001,44.220001,44.220001,35.076012,0
2011-12-05,44.669998,44.669998,44.669998,44.669998,35.432949,0
2011-12-06,44.720001,44.720001,44.720001,44.720001,35.472614,0
2011-12-07,44.830002,44.830002,44.830002,44.830002,35.559872,0
2011-12-08,43.880001,43.880001,43.880001,43.880001,34.806305,0
2011-12-09,44.619999,44.619999,44.619999,44.619999,35.393291,0
2011-12-12,43.959999,43.959999,43.959999,43.959999,34.869755,0
2011-12-13,43.580002,43.580002,43.580002,43.580002,34.568348,0
2011-12-14,43.090000,43.090000,43.090000,43.090000,34.179665,0
2011-12-15,43.240002,43.240002,43.240002,43.240002,34.298664,0
2011-12-16,43.119999,43.119999,43.119999,43.119999,34.407166,0
2011-12-19,42.619999,42.619999,42.619999,42.619999,34.008198,0
2011-12-20,43.889999,43.889999,43.889999,43.889999,35.021584,0
2011-12-21,43.980000,43.980000,43.980000,43.980000,35.093391,0
2011-12-22,44.349998,44.349998,44.349998,44.349998,35.388641,0
2011-12-23,44.759998,44.759998,44.759998,44.759998,35.715786,0
2011-12-27,44.759998,44.759998,44.759998,44.759998,35.715786,0
2011-12-28,44.209999,44.209999,44.209999,44.209999,35.276936,0
2011-12-29,44.689999,44.689999,44.689999,44.689999,35.659943,0
2011-12-30,44.500000,44.500000,44.500000,44.500000,35.508335,0
2012-01-03,45.189999,45.189999,45.189999,45.189999,36.058903,0
2012-01-04,45.200001,45.200001,45.200001,45.200001,36.066879,0
2012-01-05,45.340000,45.340000,45.340000,45.340000,36.178593,0
2012-01-06,45.240002,45.240002,45.240002,45.240002,36.098812,0
2012-01-09,45.340000,45.340000,45.340000,45.340000,36.178593,0
2012-01-10,45.750000,45.750000,45.750000,45.750000,36.505756,0
2012-01-11,45.759998,45.759998,45.759998,45.759998,36.513733,0
2012-01-12,45.869999,45.869999,45.869999,45.869999,36.601505,0
2012-01-13,45.650002,45.650002,45.650002,45.650002,36.425961,0
2012-01-17,45.810001,45.810001,45.810001,45.810001,36.553635,0
2012-01-18,46.320000,46.320000,46.320000,46.320000,36.960579,0
2012-01-19,46.549999,46.549999,46.549999,46.549999,37.144112,0
2012-01-20,46.590000,46.590000,46.590000,46.590000,37.176033,0
2012-01-23,46.610001,46.610001,46.610001,46.610001,37.191986,0
2012-01-24,46.560001,46.560001,46.560001,46.560001,37.152077,0
2012-01-25,46.970001,46.970001,46.970001,46.970001,37.479252,0
2012-01-26,46.700001,46.700001,46.700001,46.700001,37.263798,0
2012-01-27,46.630001,46.630001,46.630001,46.630001,37.207939,0
2012-01-30,46.509998,46.509998,46.509998,46.509998,37.112183,0
2012-01-31,46.490002,46.490002,46.490002,46.490002,37.096237,0
2012-02-01,46.910000,46.910000,46.910000,46.910000,37.431370,0
2012-02-02,46.970001,46.970001,46.970001,46.970001,37.479252,0
2012-02-03,47.660000,47.660000,47.660000,47.660000,38.029816,0
2012-02-06,47.639999,47.639999,47.639999,47.639999,38.013866,0
2012-02-07,47.740002,47.740002,47.740002,47.740002,38.093655,0
2012-02-08,47.860001,47.860001,47.860001,47.860001,38.189407,0
2012-02-09,47.930000,47.930000,47.930000,47.930000,38.245266,0
2012-02-10,47.599998,47.599998,47.599998,47.599998,37.981945,0
2012-02-13,47.930000,47.930000,47.930000,47.930000,38.245266,0
2012-02-14,47.900002,47.900002,47.900002,47.900002,38.221321,0
2012-02-15,47.660000,47.660000,47.660000,47.660000,38.029816,0
2012-02-16,48.189999,48.189999,48.189999,48.189999,38.452728,0
2012-02-17,48.299999,48.299999,48.299999,48.299999,38.540504,0
2012-02-21,48.340000,48.340000,48.340000,48.340000,38.572426,0
2012-02-22,48.180000,48.180000,48.180000,48.180000,38.444748,0
2012-02-23,48.389999,48.389999,48.389999,48.389999,38.612320,0
2012-02-24,48.480000,48.480000,48.480000,48.480000,38.684128,0
2012-02-27,48.549999,48.549999,48.549999,48.549999,38.739994,0
2012-02-28,48.720001,48.720001,48.720001,48.720001,38.875637,0
2012-02-29,48.500000,48.500000,48.500000,48.500000,38.700092,0
2012-03-01,48.799999,48.799999,48.799999,48.799999,38.939480,0
2012-03-02,48.650002,48.650002,48.650002,48.650002,38.819790,0
2012-03-05,48.459999,48.459999,48.459999,48.459999,38.668175,0
2012-03-06,47.720001,47.720001,47.720001,47.720001,38.077690,0
2012-03-07,48.060001,48.060001,48.060001,48.060001,38.349003,0
2012-03-08,48.540001,48.540001,48.540001,48.540001,38.732002,0
2012-03-09,48.709999,48.709999,48.709999,48.709999,38.867664,0
2012-03-12,48.720001,48.720001,48.720001,48.720001,38.875637,0
2012-03-13,49.619999,49.619999,49.619999,49.619999,39.593784,0
2012-03-14,49.570000,49.570000,49.570000,49.570000,39.553886,0
2012-03-15,49.860001,49.860001,49.860001,49.860001,39.785294,0
2012-03-16,49.919998,49.919998,49.919998,49.919998,39.833160,0
2012-03-19,50.119999,50.119999,50.119999,50.119999,39.992744,0
2012-03-20,49.970001,49.970001,49.970001,49.970001,39.873066,0
2012-03-21,49.880001,49.880001,49.880001,49.880001,39.801247,0
2012-03-22,49.520000,49.520000,49.520000,49.520000,39.513992,0
2012-03-23,49.680000,49.680000,49.680000,49.680000,39.641663,0
2012-03-26,50.369999,50.369999,50.369999,50.369999,40.192234,0
2012-03-27,50.230000,50.230000,50.230000,50.230000,40.080524,0
2012-03-28,49.990002,49.990002,49.990002,49.990002,39.889015,0
2012-03-29,49.910000,49.910000,49.910000,49.910000,39.825188,0
2012-03-30,50.099998,50.099998,50.099998,50.099998,39.976791,0
2012-04-02,50.470001,50.470001,50.470001,50.470001,40.272034,0
2012-04-03,50.290001,50.290001,50.290001,50.290001,40.128403,0
2012-04-04,49.590000,49.590000,49.590000,49.590000,39.716728,0
2012-04-05,49.570000,49.570000,49.570000,49.570000,39.700718,0
2012-04-09,49.009998,49.009998,49.009998,49.009998,39.252209,0
2012-04-10,48.180000,48.180000,48.180000,48.180000,38.587456,0
2012-04-11,48.540001,48.540001,48.540001,48.540001,38.875786,0
2012-04-12,49.209999,49.209999,49.209999,49.209999,39.412403,0
2012-04-13,48.599998,48.599998,48.599998,48.599998,38.923843,0
2012-04-16,48.570000,48.570000,48.570000,48.570000,38.899807,0
2012-04-17,49.320000,49.320000,49.320000,49.320000,39.500500,0
2012-04-18,49.119999,49.119999,49.119999,49.119999,39.340317,0
2012-04-19,48.840000,48.840000,48.840000,48.840000,39.116066,0
2012-04-20,48.900002,48.900002,48.900002,48.900002,39.164135,0
2012-04-23,48.490002,48.490002,48.490002,48.490002,38.835758,0
2012-04-24,48.660000,48.660000,48.660000,48.660000,38.971893,0
2012-04-25,49.330002,49.330002,49.330002,49.330002,39.508488,0
2012-04-26,49.669998,49.669998,49.669998,49.669998,39.780815,0
2012-04-27,49.790001,49.790001,49.790001,49.790001,39.876911,0
2012-04-30,49.599998,49.599998,49.599998,49.599998,39.724739,0
2012-05-01,49.880001,49.880001,49.880001,49.880001,39.948997,0
2012-05-02,49.759998,49.759998,49.759998,49.759998,39.852882,0
2012-05-03,49.380001,49.380001,49.380001,49.380001,39.548538,0
2012-05-04,48.590000,48.590000,48.590000,48.590000,38.915852,0
2012-05-07,48.610001,48.610001,48.610001,48.610001,38.931854,0
2012-05-08,48.400002,48.400002,48.400002,48.400002,38.763668,0
2012-05-09,48.090000,48.090000,48.090000,48.090000,38.515388,0
2012-05-10,48.230000,48.230000,48.230000,48.230000,38.627514,0
2012-05-11,48.070000,48.070000,48.070000,48.070000,38.499367,0
2012-05-14,47.540001,47.540001,47.540001,47.540001,38.074886,0
2012-05-15,47.279999,47.279999,47.279999,47.279999,37.866646,0
2012-05-16,47.090000,47.090000,47.090000,47.090000,37.714481,0
2012-05-17,46.380001,46.380001,46.380001,46.380001,37.145836,0
2012-05-18,46.040001,46.040001,46.040001,46.040001,36.873547,0
2012-05-21,46.779999,46.779999,46.779999,46.779999,37.466209,0
2012-05-22,46.799999,46.799999,46.799999,46.799999,37.482231,0
2012-05-23,46.880001,46.880001,46.880001,46.880001,37.546303,0
2012-05-24,46.959999,46.959999,46.959999,46.959999,37.610371,0
2012-05-25,46.849998,46.849998,46.849998,46.849998,37.522263,0
2012-05-29,47.380001,47.380001,47.380001,47.380001,37.946739,0
2012-05-30,46.709999,46.709999,46.709999,46.709999,37.410141,0
2012-05-31,46.610001,46.610001,46.610001,46.610001,37.330051,0
2012-06-01,45.470001,45.470001,45.470001,45.470001,36.417007,0
2012-06-04,45.470001,45.470001,45.470001,45.470001,36.417007,0
2012-06-05,45.740002,45.740002,45.740002,45.740002,36.633259,0
2012-06-06,46.799999,46.799999,46.799999,46.799999,37.482231,0
2012-06-07,46.799999,46.799999,46.799999,46.799999,37.482231,0
2012-06-08,47.180000,47.180000,47.180000,47.180000,37.786560,0
2012-06-11,46.590000,46.590000,46.590000,46.590000,37.314034,0
2012-06-12,47.130001,47.130001,47.130001,47.130001,37.746529,0
2012-06-13,46.820000,46.820000,46.820000,46.820000,37.498234,0
2012-06-14,47.330002,47.330002,47.330002,47.330002,37.906696,0
2012-06-15,47.810001,47.810001,47.810001,47.810001,38.291130,0
2012-06-18,47.889999,47.889999,47.889999,47.889999,38.355213,0
2012-06-19,48.349998,48.349998,48.349998,48.349998,38.723618,0
2012-06-20,48.279999,48.279999,48.279999,48.279999,38.667538,0
2012-06-21,47.209999,47.209999,47.209999,47.209999,37.810581,0
2012-06-22,47.549999,47.549999,47.549999,47.549999,38.082886,0
2012-06-25,46.790001,46.790001,46.790001,46.790001,37.474209,0
2012-06-26,47.020000,47.020000,47.020000,47.020000,37.658409,0
2012-06-27,47.450001,47.450001,47.450001,47.450001,38.002804,0
2012-06-28,47.349998,47.349998,47.349998,47.349998,37.922722,0
2012-06-29,48.529999,48.529999,48.529999,48.529999,38.867783,0
2012-07-02,48.660000,48.660000,48.660000,48.660000,38.971893,0
2012-07-03,48.970001,48.970001,48.970001,48.970001,39.220184,0
2012-07-05,48.740002,48.740002,48.740002,48.740002,39.035973,0
2012-07-06,48.009998,48.009998,48.009998,48.009998,38.679863,0
2012-07-09,47.930000,47.930000,47.930000,47.930000,38.615414,0
2012-07-10,47.540001,47.540001,47.540001,47.540001,38.301201,0
2012-07-11,47.549999,47.549999,47.549999,47.549999,38.309261,0
2012-07-12,47.310001,47.310001,47.310001,47.310001,38.115902,0
2012-07-13,48.090000,48.090000,48.090000,48.090000,38.744324,0
2012-07-16,47.980000,47.980000,47.980000,47.980000,38.655701,0
2012-07-17,48.340000,48.340000,48.340000,48.340000,38.945740,0
2012-07-18,48.669998,48.669998,48.669998,48.669998,39.211617,0
2012-07-19,48.810001,48.810001,48.810001,48.810001,39.324398,0
2012-07-20,48.320000,48.320000,48.320000,48.320000,38.929626,0
2012-07-23,47.889999,47.889999,47.889999,47.889999,38.583191,0
2012-07-24,47.450001,47.450001,47.450001,47.450001,38.228695,0
2012-07-25,47.439999,47.439999,47.439999,47.439999,38.220642,0
2012-07-26,48.230000,48.230000,48.230000,48.230000,38.857117,0
2012-07-27,49.150002,49.150002,49.150002,49.150002,39.598324,0
2012-07-30,49.130001,49.130001,49.130001,49.130001,39.582214,0
2012-07-31,48.919998,48.919998,48.919998,48.919998,39.413025,0
2012-08-01,48.779999,48.779999,48.779999,48.779999,39.300224,0
2012-08-02,48.419998,48.419998,48.419998,48.419998,39.010189,0
2012-08-03,49.349998,49.349998,49.349998,49.349998,39.759457,0
2012-08-06,49.459999,49.459999,49.459999,49.459999,39.848076,0
2012-08-07,49.720001,49.720001,49.720001,49.720001,40.057556,0
2012-08-08,49.759998,49.759998,49.759998,49.759998,40.089771,0
2012-08-09,49.810001,49.810001,49.810001,49.810001,40.130077,0
2012-08-10,49.919998,49.919998,49.919998,49.919998,40.218681,0
2012-08-13,49.860001,49.860001,49.860001,49.860001,40.170353,0
2012-08-14,49.869999,49.869999,49.869999,49.869999,40.178406,0
2012-08-15,49.939999,49.939999,49.939999,49.939999,40.234791,0
2012-08-16,50.299999,50.299999,50.299999,50.299999,40.524830,0
2012-08-17,50.389999,50.389999,50.389999,50.389999,40.597343,0
2012-08-20,50.389999,50.389999,50.389999,50.389999,40.597343,0
2012-08-21,50.220001,50.220001,50.220001,50.220001,40.460381,0
2012-08-22,50.230000,50.230000,50.230000,50.230000,40.468437,0
2012-08-23,49.830002,49.830002,49.830002,49.830002,40.146179,0
2012-08-24,50.160000,50.160000,50.160000,50.160000,40.412048,0
2012-08-27,50.130001,50.130001,50.130001,50.130001,40.387863,0
2012-08-28,50.090000,50.090000,50.090000,50.090000,40.355652,0
2012-08-29,50.150002,50.150002,50.150002,50.150002,40.403992,0
2012-08-30,49.759998,49.759998,49.759998,49.759998,40.089771,0
2012-08-31,50.020000,50.020000,50.020000,50.020000,40.299252,0
2012-09-04,49.959999,49.959999,49.959999,49.959999,40.250912,0
2012-09-05,49.919998,49.919998,49.919998,49.919998,40.218681,0
2012-09-06,50.950001,50.950001,50.950001,50.950001,41.048512,0
2012-09-07,51.160000,51.160000,51.160000,51.160000,41.217716,0
2012-09-10,50.840000,50.840000,50.840000,50.840000,40.959881,0
2012-09-11,51.000000,51.000000,51.000000,51.000000,41.088799,0
2012-09-12,51.130001,51.130001,51.130001,51.130001,41.193531,0
2012-09-13,51.959999,51.959999,51.959999,51.959999,41.862232,0
2012-09-14,52.169998,52.169998,52.169998,52.169998,42.031429,0
2012-09-17,52.009998,52.009998,52.009998,52.009998,41.902515,0
2012-09-18,51.939999,51.939999,51.939999,51.939999,41.846127,0
2012-09-19,52.009998,52.009998,52.009998,52.009998,41.902515,0
2012-09-20,51.990002,51.990002,51.990002,51.990002,41.886410,0
2012-09-21,51.980000,51.980000,51.980000,51.980000,41.878349,0
2012-09-24,51.869999,51.869999,51.869999,51.869999,41.789726,0
2012-09-25,51.330002,51.330002,51.330002,51.330002,41.354683,0
2012-09-26,51.040001,51.040001,51.040001,51.040001,41.121033,0
2012-09-27,51.540001,51.540001,51.540001,51.540001,41.523857,0
2012-09-28,51.310001,51.310001,51.310001,51.310001,41.338554,0
2012-10-01,51.450001,51.450001,51.450001,51.450001,41.451344,0
2012-10-02,51.500000,51.500000,51.500000,51.500000,41.491623,0
2012-10-03,51.689999,51.689999,51.689999,51.689999,41.644707,0
2012-10-04,52.070000,52.070000,52.070000,52.070000,41.950859,0
2012-10-05,51.779999,51.779999,51.779999,51.779999,41.944389,0
2012-10-08,51.610001,51.610001,51.610001,51.610001,41.806675,0
2012-10-09,51.099998,51.099998,51.099998,51.099998,41.393539,0
2012-10-10,50.779999,50.779999,50.779999,50.779999,41.134331,0
2012-10-11,50.799999,50.799999,50.799999,50.799999,41.150536,0
2012-10-12,50.650002,50.650002,50.650002,50.650002,41.029015,0
2012-10-15,51.060001,51.060001,51.060001,51.060001,41.361156,0
2012-10-16,51.590000,51.590000,51.590000,51.590000,41.790470,0
2012-10-17,51.810001,51.810001,51.810001,51.810001,41.968681,0
2012-10-18,51.680000,51.680000,51.680000,51.680000,41.863373,0
2012-10-19,50.820000,50.820000,50.820000,50.820000,41.166733,0
2012-10-22,50.849998,50.849998,50.849998,50.849998,41.191032,0
2012-10-23,50.110001,50.110001,50.110001,50.110001,40.591587,0
2012-10-24,49.959999,49.959999,49.959999,49.959999,40.470089,0
2012-10-25,50.110001,50.110001,50.110001,50.110001,40.591587,0
2012-10-26,50.070000,50.070000,50.070000,50.070000,40.559196,0
2012-10-31,50.090000,50.090000,50.090000,50.090000,40.575397,0
2012-11-01,50.639999,50.639999,50.639999,50.639999,41.020920,0
2012-11-02,50.160000,50.160000,50.160000,50.160000,40.632095,0
2012-11-05,50.279999,50.279999,50.279999,50.279999,40.729309,0
2012-11-06,50.680000,50.680000,50.680000,50.680000,41.053322,0
2012-11-07,49.520000,49.520000,49.520000,49.520000,40.113674,0
2012-11-08,48.919998,48.919998,48.919998,48.919998,39.627644,0
2012-11-09,49.000000,49.000000,49.000000,49.000000,39.692425,0
2012-11-12,49.009998,49.009998,49.009998,49.009998,39.700542,0
2012-11-13,48.830002,48.830002,48.830002,48.830002,39.554722,0
2012-11-14,48.169998,48.169998,48.169998,48.169998,39.020107,0
2012-11-15,48.099998,48.099998,48.099998,48.099998,38.963394,0
2012-11-16,48.330002,48.330002,48.330002,48.330002,39.149708,0
2012-11-19,49.299999,49.299999,49.299999,49.299999,39.935455,0
2012-11-20,49.330002,49.330002,49.330002,49.330002,39.959759,0
2012-11-21,49.450001,49.450001,49.450001,49.450001,40.056965,0
2012-11-23,50.099998,50.099998,50.099998,50.099998,40.583496,0
2012-11-26,50.000000,50.000000,50.000000,50.000000,40.502483,0
2012-11-27,49.740002,49.740002,49.740002,49.740002,40.291882,0
2012-11-28,50.150002,50.150002,50.150002,50.150002,40.624001,0
2012-11-29,50.369999,50.369999,50.369999,50.369999,40.802204,0
2012-11-30,50.380001,50.380001,50.380001,50.380001,40.810318,0
2012-12-03,50.139999,50.139999,50.139999,50.139999,40.615902,0
2012-12-04,50.060001,50.060001,50.060001,50.060001,40.551102,0
2012-12-05,50.150002,50.150002,50.150002,50.150002,40.624001,0
2012-12-06,50.330002,50.330002,50.330002,50.330002,40.769806,0
2012-12-07,50.480000,50.480000,50.480000,50.480000,40.891312,0
2012-12-10,50.500000,50.500000,50.500000,50.500000,40.907509,0
2012-12-11,50.830002,50.830002,50.830002,50.830002,41.174839,0
2012-12-12,50.860001,50.860001,50.860001,50.860001,41.199135,0
2012-12-13,50.560001,50.560001,50.560001,50.560001,40.956116,0
2012-12-14,50.000000,50.000000,50.000000,50.000000,40.780754,0
2012-12-17,50.599998,50.599998,50.599998,50.599998,41.270138,0
2012-12-18,51.180000,51.180000,51.180000,51.180000,41.743183,0
