Date,Open,High,Low,Close,Adj,Close,Volume
2000-11-13,30.219999,30.219999,30.219999,30.219999,20.343935,0
2000-11-14,31.01,31.01,31.01,31.01,20.87575,0
2000-11-15,31.200001,31.200001,31.200001,31.200001,21.003656,0
2000-11-16,30.700001,30.700001,30.700001,30.700001,20.667057,0
2000-11-17,30.559999,30.559999,30.559999,30.559999,20.572809,0
2000-11-20,29.84,29.84,29.84,29.84,20.088116,0
